title,authors,book_format,cur_price,old_price,isbn13,publisher,publication_date,pages,product_dimensions
Murder at the Breakers (Gilded Newport Mystery Series #1),Alyssa Maxwell,Paperback,$13.79,$15.00,9780758290823,Kensington,03/25/2014,304,5.40(w) x 8.20(h) x 0.90(d)
Murder at the Brightwell (Amory Ames Series #1),Ashley Weaver,Paperback,$16.19,$17.99,9781250074621,St. Martin's Press,10/06/2015,336,5.40(w) x 8.20(h) x 1.00(d)
Murder in an English Village,Jessica Ellicott,Paperback,$14.36,$15.95,9781496713407,Kensington,08/28/2018,304,5.50(w) x 8.20(h) x 1.00(d)
Murder in Chelsea (Gaslight Mystery Series #15),Victoria Thompson,Paperback,$7.99,$7.99,9780425260456,Penguin Publishing Group,05/06/2014,304,6.60(w) x 4.10(h) x 1.00(d)
Murder in Grub Street (Sir John Fielding Series #2),Bruce Alexander,Paperback,$7.99,$7.99,9780425155509,Penguin Publishing Group,11/28/1996,320,4.20(w) x 6.60(h) x 0.80(d)
Murder in Little Italy (Gaslight Mystery Series #8),Victoria Thompson,Paperback,$7.99,$7.99,9780425216064,Penguin Publishing Group,06/05/2007,304,4.20(w) x 6.70(h) x 0.80(d)
Murder in Montparnasse (Phryne Fisher Series #12),Kerry Greenwood,Paperback,$14.29,$14.95,9781590582770,Sourcebooks,03/31/2006,257,5.46(w) x 8.50(h) x 0.56(d)
Murder in Morningside Heights (Gaslight Mystery Series #19),Victoria Thompson,Paperback,$7.99,$7.99,9781101987094,Penguin Publishing Group,05/02/2017,304,4.10(w) x 6.70(h) x 1.00(d)
Murder in the Bowery (Gaslight Mystery Series #20),Victoria Thompson,Paperback,$7.76,$7.99,9781101987131,Penguin Publishing Group,04/03/2018,352,4.10(w) x 6.70(h) x 1.10(d)
Murder in the Dark (Phryne Fisher Series #16),Kerry Greenwood,Paperback,$14.20,$14.95,9781590586341,Sourcebooks,07/01/2009,278,5.50(w) x 8.50(h) x 0.80(d)
Murder on a Summer's Day (Kate Shackleton Series #5),Frances Brody,Paperback,$15.29,$16.99,9781250067517,St. Martin's Press,02/14/2017,416,5.50(w) x 8.20(h) x 1.20(d)
Murder on Amsterdam Avenue (Gaslight Mystery Series #17),Victoria Thompson,Paperback,$7.99,$7.99,9780425260487,Penguin Publishing Group,05/03/2016,304,4.10(w) x 6.70(h) x 0.90(d)
Murder on Bank Street (Gaslight Mystery Series #10),Victoria Thompson,Paperback,$7.99,$7.99,9780425228371,Penguin Publishing Group,06/02/2009,336,4.20(w) x 6.70(h) x 1.00(d)
Murder on Black Swan Lane,Andrea Penrose,Paperback,$14.36,$15.95,9781496713346,Kensington,02/27/2018,304,5.50(w) x 8.10(h) x 1.10(d)
Murder on Gramercy Park (Gaslight Mystery Series #3),Victoria Thompson,Paperback,$7.99,$7.99,9780425178867,Penguin Publishing Group,03/28/2001,336,4.20(w) x 6.70(h) x 1.00(d)
Murder on Lenox Hill (Gaslight Mystery Series #7),Victoria Thompson,Paperback,$7.99,$7.99,9780425206102,Penguin Publishing Group,06/06/2006,304,4.30(w) x 6.80(h) x 0.80(d)
Murder on Marble Row (Gaslight Mystery Series #6),Victoria Thompson,Paperback,$7.99,$7.99,9780425198704,Penguin Publishing Group,06/28/2005,320,6.74(w) x 4.12(h) x 0.87(d)
Murder on Mulberry Bend (Gaslight Mystery Series #5),Victoria Thompson,Paperback,$7.99,$7.99,9780425189108,Penguin Publishing Group,03/04/2003,352,6.76(w) x 10.88(h) x 0.94(d)
Murder on St. Mark's Place (Gaslight Mystery Series #2),Victoria Thompson,Paperback,$7.99,$7.99,9780425173619,Penguin Publishing Group,03/28/2000,288,4.19(w) x 6.72(h) x 0.75(d)
Murder on St. Nicholas Avenue (Gaslight Mystery Series #18),Victoria Thompson,Paperback,$7.99,$7.99,9780425278987,Penguin Publishing Group,11/01/2016,320,4.10(w) x 6.70(h) x 1.00(d)
Murder on the Serpentine (Thomas and Charlotte Pitt Series #32),Anne Perry,Paperback,$15.30,$17.00,9780425285008,Random House Publishing Group,04/03/2018,304,5.16(w) x 8.01(h) x 0.64(d)
Murder on Trinity Place (Gaslight Mystery Series #22),Victoria Thompson,Hardcover,$18.20,$26.00,9780399586637,Penguin Publishing Group,04/30/2019,336,5.12(w) x 8.00(h) x 0.84(d)
Murder on Washington Square (Gaslight Mystery Series #4),Victoria Thompson,Paperback,$7.99,$7.99,9780425184301,Penguin Publishing Group,04/02/2002,336,4.20(w) x 6.70(h) x 0.90(d)
Murder on Waverly Place (Gaslight Mystery Series #11),Victoria Thompson,Paperback,$7.99,$7.99,9780425235201,Penguin Publishing Group,06/01/2010,304,4.20(w) x 6.90(h) x 0.90(d)
Murphy's Law (Molly Murphy Series #1),Rhys Bowen,Paperback,$15.29,$16.99,9781250014085,St. Martin's Press,01/22/2013,240,5.50(w) x 8.10(h) x 0.70(d)
Musashi: An Epic Novel of the Samurai Era,Eiji Yoshikawa,Hardcover,$31.50,$35.00,9781568364278,Kodansha USA,09/14/2012,984,6.30(w) x 8.40(h) x 1.60(d)
Mussolini,R. J. B. Bosworth,Paperback,$25.95,$25.95,9780340981733,Bloomsbury Academic,03/15/2011,544,5.40(w) x 8.40(h) x 1.10(d)
Mussolini: The Rise and Fall of Il Duce: The Rise and Fall of Il Duce,Christopher Hibbert,Paperback,$25.19,$27.99,9780230606050,St. Martin's Press,07/22/2008,400,5.40(w) x 8.20(h) x 1.20(d)
Mustang Man,Louis L'Amour,Paperback,$5.99,$5.99,9780553276817,Random House Publishing Group,04/28/1966,224,4.17(w) x 6.88(h) x 0.57(d)
Mustard Seed,Laila Ibrahim,Paperback,$13.46,$14.95,9781542045568,Amazon Publishing,11/07/2017,284,5.40(w) x 8.10(h) x 0.90(d)
Mutiny on the Bounty,Charles Nordhoff,Paperback,$15.99,$15.99,9780316611688,"Little, Brown and Company",04/11/1989,400,5.50(w) x 8.25(h) x 1.00(d)
"Mutual Contempt: Lyndon Johnson, Robert Kennedy, and the Feud That Defined a Decade",Jeff Shesol,Paperback,$26.96,$29.95,9780393318555,"Norton, W. W. & Company, Inc.",10/28/1998,591,6.10(w) x 9.20(h) x 1.20(d)
My Autobiography,Charlie Chaplin,Paperback,$18.67,$20.00,9781612191928,Melville House Publishing,12/26/2012,528,5.00(w) x 7.90(h) x 1.50(d)
"My Autobiography: With ""The Political and Social Doctrine of Fascism""",Benito Mussolini,Paperback,$7.97,$15.95,9780486447773,Dover Publications,06/23/2006,272,5.50(w) x 8.50(h) x (d)
My Beloved World,Sonia Sotomayor,Paperback,$13.56,$15.95,9780345804839,Knopf Doubleday Publishing Group,01/07/2014,432,5.10(w) x 8.50(h) x 1.00(d)
"My Booky Wook: A Memoir of Sex, Drugs, and Stand-Up",Russell Brand,Paperback,$14.39,$15.99,9780061857805,HarperCollins Publishers,05/18/2010,353,9.06(w) x 6.06(h) x 1.02(d)
My Brilliant Friend (Neapolitan Novels Series #1),Elena Ferrante,Paperback,$14.45,$17.00,9781609450786,"Europa Editions, Incorporated",09/25/2012,336,5.30(w) x 8.20(h) x 1.30(d)
"My Country, My Life: Fighting for Israel, Searching for Peace",Ehud Barak,Hardcover,$26.99,$29.99,9781250079367,St. Martin's Press,05/08/2018,496,6.50(w) x 9.40(h) x 1.70(d)
My Cousin Rachel,Daphne du Maurier,Paperback,$14.39,$15.99,9781402217098,Sourcebooks,03/01/2009,394,5.20(w) x 7.90(h) x 1.10(d)
My Damage: The Story of a Punk Rock Survivor,Keith Morris,Paperback,$16.99,$16.99,9780306825804,Da Capo Press,09/05/2017,336,5.90(w) x 9.00(h) x 1.00(d)
My Darling Winston: The Letters Between Winston Churchill and His Mother,David Lough (Editor),Hardcover,$31.50,$35.00,9781681778822,Pegasus Books,10/02/2018,352,5.90(w) x 9.10(h) x 2.00(d)
My Days: Happy and Otherwise,Marion Ross,Paperback,$14.36,$15.95,9781496715166,Kensington,03/26/2019,336,5.40(w) x 8.10(h) x 1.10(d)
My Dear Hamilton: A Novel of Eliza Schuyler Hamilton,Stephanie Dray,Paperback,$14.44,$16.99,9780062466167,HarperCollins Publishers,04/03/2018,672,5.10(w) x 7.60(h) x 1.40(d)
My Enemy's Cradle,Sara Young,Paperback,$16.75,$16.99,9780156034333,Houghton Mifflin Harcourt,10/06/2008,384,5.30(w) x 7.90(h) x 1.00(d)
My Ex-Life,Stephen McCauley,Hardcover,$23.39,$25.99,9781250122438,Flatiron Books,05/08/2018,336,6.40(w) x 9.00(h) x 1.50(d)
My Family and Other Animals,Gerald Durrell,Paperback,$15.27,$16.00,9780142004418,Penguin Publishing Group,06/29/2004,288,5.10(w) x 7.70(h) x 0.70(d)
"My Father, the Captain: My Life With Jacques Cousteau",Jean-Michel Cousteau,Hardcover,$23.40,$26.00,9781426206832,National Geographic Society,05/25/2010,272,6.54(w) x 9.36(h) x 0.97(d)
My Favorite Match: WWE Superstars Tell the Stories of Their Most Memorable Matches,Jon Robinson,Paperback,$14.40,$16.00,9781451631760,World Wrestling Entertainment,07/31/2012,179,5.40(w) x 8.04(h) x 0.52(d)
My Fight / Your Fight,Ronda Rousey,Hardcover,$27.95,$27.95,9781941393260,Regan Arts.,05/12/2015,320,6.20(w) x 9.10(h) x 1.40(d)
My First Ladies: Twenty-Five Years as the White House Chief Floral Designer,Nancy Clarke,Hardcover,$19.76,$21.95,9781416206392,"Sellers Publishing, Inc.",10/01/2011,191,5.90(w) x 8.80(h) x 1.10(d)
My First Movie:Twenty Celebrated Directors Talk about Their First Film,Stephen Lowenstein,Paperback,$17.00,$17.00,9780142002209,Penguin Publishing Group,10/28/2002,496,5.49(w) x 8.40(h) x 1.01(d)
My Foot Is Too Big for the Glass Slipper: A Guide to the Less Than Perfect Life,Gabrielle Reece,Paperback,$15.99,$15.99,9781451692693,Scribner,03/25/2014,224,5.40(w) x 8.20(h) x 0.70(d)
My Girls: A Lifetime with Carrie and Debbie,Todd Fisher,Hardcover,$25.19,$27.99,9780062792310,HarperCollins Publishers,06/05/2018,400,6.40(w) x 9.00(h) x 1.50(d)
My Grandmother Asked Me to Tell You She's Sorry: A Novel,Fredrik Backman,Paperback,$13.60,$16.00,9781501115073,Washington Square Press,04/05/2016,400,5.30(w) x 8.20(h) x 1.20(d)
My Horizontal Life: A Collection of One Night Stands,Chelsea Handler,Paperback,$8.00,$8.00,9781455549214,Grand Central Publishing,11/19/2013,256,4.10(w) x 6.70(h) x 0.90(d)
My Last Fight: The True Story of a Hockey Rock Star,Darren McCarty,Paperback,$14.95,$14.95,9781629370453,Triumph Books,10/01/2014,256,6.00(w) x 8.90(h) x 0.80(d)
My Last Sigh: The Autobiography of Luis Bunuel,Luis Bunuel,Paperback,$16.81,$17.00,9780345803702,Knopf Doubleday Publishing Group,03/26/2013,288,5.20(w) x 8.06(h) x 0.63(d)
My Life,"Earvin ""Magic"" Johnson",Paperback,$7.99,$7.99,9780449222546,Random House Publishing Group,09/01/1993,364,4.20(w) x 6.90(h) x 1.04(d)
My Life as a Goddess: A Memoir through (Un)Popular Culture,Guy Branum,Hardcover,$23.40,$26.00,9781501170225,Atria Books,07/31/2018,288,6.10(w) x 9.10(h) x 1.00(d)
My Life So Far,Jane Fonda,Paperback,$18.54,$20.00,9780812975765,Random House Publishing Group,04/04/2006,624,6.10(w) x 9.10(h) x 1.50(d)
"My Life, My Fight: Rising Up from New Zealand to the OKC Thunder",Steven Adams,Hardcover,$24.30,$27.00,9780316491464,Hachette Books,10/09/2018,272,6.10(w) x 9.10(h) x 1.30(d)
My Life: An Attempt at an Autobiography,Leon Trotsky,Paperback,$19.95,$19.95,9780486456096,Dover Publications,06/05/2007,624,5.50(w) x 8.50(h) x (d)
My Lucky Life In and Out of Show Business,Dick Van Dyke,Paperback,$15.72,$16.00,9780307592248,Crown/Archetype,05/15/2012,320,5.28(w) x 7.82(h) x 0.74(d)
My Lunches with Orson: Conversations between Henry Jaglom and Orson Welles,Peter Biskind,Paperback,$13.77,$19.00,9781250051707,Picador,06/24/2014,336,5.40(w) x 8.20(h) x 1.10(d)
My Man Jeeves,P. G. Wodehouse,Paperback,$6.99,$6.99,9781512077889,CreateSpace Publishing,05/06/2015,94,5.90(w) x 8.80(h) x 0.30(d)
My Michael,Amos Oz,Paperback,$17.95,$17.95,9780156031608,Houghton Mifflin Harcourt,11/01/2005,264,5.31(w) x 8.00(h) x (d)
My Mother Was Nuts,Penny Marshall,Paperback,$14.36,$15.95,9780544320833,Houghton Mifflin Harcourt,05/20/2014,352,5.20(w) x 7.90(h) x 1.00(d)
My Name Is Aram,WIlliam Saroyan,Paperback,$8.95,$8.95,9780486490908,Dover Publications,05/22/2013,160,4.90(w) x 7.90(h) x 0.60(d)
My Name Is Asher Lev,Chaim Potok,Paperback,$14.36,$15.95,9781400031047,Knopf Doubleday Publishing Group,03/11/2003,384,5.20(w) x 7.97(h) x 0.82(d)
My Name Is Red,Orhan Pamuk,Paperback,$14.40,$16.00,9780375706851,Knopf Doubleday Publishing Group,08/27/2002,432,5.15(w) x 8.00(h) x 0.90(d)
My Own Words,Ruth Bader Ginsburg,Paperback,$15.30,$18.00,9781501145254,Simon & Schuster,08/07/2018,400,5.40(w) x 8.30(h) x 1.10(d)
My Pride (Broadway's Record-Breaking Lion King): Mastering Life's Daily Performance,Alton Fitzgerald White,Hardcover,$22.49,$24.99,9781484780404,Disney Press,11/07/2017,320,5.80(w) x 8.30(h) x 1.10(d)
"My Prison, My Home: One Woman's Story of Captivity in Iran",Haleh Esfandiari,Paperback,$13.99,$13.99,9780061583285,HarperCollins Publishers,10/05/2010,232,7.46(w) x 11.28(h) x 0.64(d)
My Seven Sons and How We Raised Each Other: (They Only Drive Me Crazy 30% of the Time),Don Diamont,Hardcover,$23.40,$26.00,9781455568918,Center Street,05/29/2018,288,5.40(w) x 8.40(h) x 1.10(d)
"My Sister, My Love",Joyce Carol Oates,Paperback,$5.98,$15.99,9780594888529,HarperCollins Publishers,06/09/2009,592,5.20(w) x 7.90(h) x 1.00(d)
"My Sister, the Serial Killer",Oyinkan Braithwaite,Hardcover,$19.51,$22.95,9780385544238,Knopf Doubleday Publishing Group,11/20/2018,240,4.50(w) x 7.30(h) x 1.20(d)
My Sister's Keeper,Jodi Picoult,Paperback,$14.44,$16.99,9780743454537,Washington Square Press,02/01/2005,448,5.31(w) x 8.25(h) x 1.20(d)
My Soul Is Rested: Movement Days in the Deep South Remembered,Howell Raines,Paperback,$16.50,$18.00,9780140067538,Penguin Publishing Group,09/29/1983,496,5.10(w) x 7.80(h) x 1.10(d)
My Squirrel Days (Signed Book),Ellie Kemper,Hardcover,$23.40,$26.00,9781982112431,Scribner,11/23/2018,256,6.20(w) x 9.10(h) x 1.00(d)
My Story,Steven Gerrard,Paperback,$17.14,$17.95,9781405924412,Penguin UK,10/01/2016,496,5.00(w) x 7.70(h) x 1.40(d)
"My Struggle, Book 1",Karl Ove Knausgaard,Paperback,$14.40,$16.00,9780374534141,"Farrar, Straus and Giroux",05/28/2013,448,5.50(w) x 8.20(h) x 1.30(d)
"My Struggle, Book 2: A Man in Love",Karl Ove Knausgaard,Paperback,$16.20,$18.00,9780374534158,"Farrar, Straus and Giroux",06/03/2014,608,5.52(w) x 8.26(h) x 1.57(d)
"My Struggle, Book 4",Karl Ove Knausgaard,Paperback,$14.94,$16.00,9780374534172,"Farrar, Straus and Giroux",04/19/2016,512,5.40(w) x 8.20(h) x 1.50(d)
"My Struggle, Book 5: Some Rain Must Fall",Karl Ove Knausgaard,Paperback,$16.20,$18.00,9780374534189,"Farrar, Straus and Giroux",04/18/2017,656,5.30(w) x 8.20(h) x 1.80(d)
"My Traitor's Heart: A South African Exile Returns to Face His Country, His Tribe, and His Conscience",Rian Malan,Paperback,$15.72,$16.00,9780802136848,"Grove/Atlantic, Inc.",03/28/2000,368,5.50(w) x 8.25(h) x (d)
My Turn at Bat: The Story of My Life,Ted Williams,Paperback,$18.86,$20.95,9780671634230,Touchstone,03/15/1988,320,5.00(w) x 8.43(h) x 1.20(d)
My Turn: The Memoirs of Nancy Reagan,Nancy Reagan,Paperback,$23.00,$23.00,9780812992113,Random House Publishing Group,10/18/1989,432,6.00(w) x 9.00(h) x 0.85(d)
My Voice: A Memoir,Angie Martinez,Paperback,$14.40,$16.00,9781101990346,Penguin Publishing Group,03/07/2017,288,6.00(w) x 9.00(h) x 0.70(d)
My Wonderful World Of Slapstick,Buster Keaton,Paperback,$16.95,$16.95,9780306801785,Da Capo Press,04/01/1988,340,5.50(w) x 8.50(h) x 0.77(d)
My World,Peter Sagan,Hardcover,$22.46,$24.95,9781937715946,VeloPress,12/05/2018,320,6.10(w) x 9.40(h) x 1.20(d)
My Year of Rest and Relaxation,Ottessa Moshfegh,Hardcover,$22.10,$26.00,9780525522119,Penguin Publishing Group,07/10/2018,304,5.80(w) x 8.30(h) x 1.20(d)
Mycroft and Sherlock,Kareem Abdul-Jabbar,Hardcover,$22.09,$25.99,9781785659256,Titan,10/09/2018,336,6.20(w) x 9.20(h) x 1.50(d)
Mycroft Holmes,Kareem Abdul-Jabbar,Paperback,$14.93,$14.95,9781783291540,Titan,06/07/2016,336,5.20(w) x 8.00(h) x 1.00(d)
Myths Of Crete And Pre-Hellenic Europe (Illustrated Edition),Donald A. Mackenzie,Paperback,$27.99,$27.99,9781409910480,Dodo Press,11/14/2008,380,6.00(w) x 9.00(h) x 0.85(d)
"Nacidos para correr: Superatletas, una tribu oculta y la carrera mas grande que el mundo nunca ha visto (Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen)",Christopher McDougall,Paperback,$16.95,$16.95,9780307741295,Knopf Doubleday Publishing Group,03/29/2011,368,5.20(w) x 7.90(h) x 1.00(d)
Namath: A Biography,Mark Kriegel,Paperback,$16.72,$18.00,9780143035350,Penguin Publishing Group,07/28/2005,544,5.54(w) x 8.36(h) x 1.10(d)
Name-Dropping: From FDR On,John Kenneth Galbraith,Paperback,$13.86,$14.95,9780618154531,Houghton Mifflin Harcourt,10/09/2001,216,5.00(w) x 8.00(h) x 0.49(d)
Nancy Reagan: On the White House Stage,James G. Benze Jr.,Hardcover,$27.95,$27.95,9780700614011,University Press of Kansas,10/11/2005,230,5.90(w) x 9.46(h) x 0.88(d)
Nancy: The Story of Lady Astor,Adrian Fort,Paperback,$17.99,$19.99,9781250042675,St. Martin's Press,01/21/2014,400,5.40(w) x 8.20(h) x 1.20(d)
Napoleon: A Life,Adam Zamoyski,Hardcover,$34.00,$40.00,9780465055937,Basic Books,10/16/2018,784,6.00(w) x 9.00(h) x 2.50(d)
Napoleon: A Life,Paul Johnson,Paperback,$14.00,$14.00,9780143037453,Penguin Publishing Group,04/25/2006,208,5.10(w) x 7.10(h) x 0.60(d)
Napoleon: A Life,Andrew Roberts,Paperback,$18.00,$20.00,9780143127857,Penguin Publishing Group,10/20/2015,976,6.00(w) x 8.90(h) x 2.30(d)
Narcissus and Goldmund,Hermann Hesse,Paperback,$7.99,$7.99,9780553275865,Random House Publishing Group,02/28/1984,320,4.18(w) x 6.86(h) x 0.86(d)
Narrative of the Life of Frederick Douglass,Frederick Douglass,Paperback,$4.95,$4.95,9780451529947,Penguin Publishing Group,06/28/2005,160,4.19(w) x 6.75(h) x 0.42(d)
"Narrative of the Life of Frederick Douglass, an American Slave and Incidents in the Life of a Slave Girl",Frederick Douglass,Paperback,$6.95,$6.95,9780345478238,Random House Publishing Group,12/28/2004,464,4.20(w) x 6.87(h) x 0.94(d)
"Narrative of the Life of Frederick Douglass, an American Slave, Written by Himself: A New Critical Edition by Angela Y. Davis",Frederick Douglass,Paperback,$12.95,$12.95,9780872865273,City Lights Books,12/01/2009,220,5.40(w) x 7.90(h) x 0.60(d)
"Nat Turner's Slave Rebellion: Including the 1831 ""Confessions""",Herbert Aptheker,Paperback,$8.95,$8.95,9780486452722,Dover Publications,10/06/2006,176,5.50(w) x 8.50(h) x (d)
Natasha: The Biography of Natalie Wood,Suzanne Finstad,Paperback,$17.09,$18.99,9780609809570,Crown/Archetype,04/09/2002,544,5.24(w) x 7.99(h) x 1.16(d)
Native Son,Richard Wright,Paperback,$14.44,$16.99,9780060837563,HarperCollins Publishers,08/02/2005,544,5.31(w) x 8.00(h) x 0.86(d)
"Natural History, Volume III: Books 8-11 (Loeb Classical Library)",Pliny,Hardcover,$26.00,$26.00,9780674993891,Harvard,01/28/1940,624,4.25(w) x 6.37(h) x 1.28(d)
"Natural History, Volume VI: Books 20-23 (Loeb Classical Library)",Pliny,Hardcover,$26.00,$26.00,9780674994317,Harvard,01/28/1951,560,4.25(w) x 6.37(h) x 1.18(d)
"Natural History, Volume VII: Books 24-27 (Loeb Classical Library)",Pliny,Hardcover,$26.00,$26.00,9780674994324,Harvard,01/28/1956,576,4.25(w) x 6.37(h) x 1.21(d)
"Natural History, Volume X: Books 36-37",Pliny,Hardcover,$26.00,$26.00,9780674994614,Harvard,01/01/1962,368,4.25(w) x 6.38(h) x 0.89(d)
Naturally Tan (Signed Book),Tan France,Hardcover,$19.59,$27.99,9781250244338,St. Martin's Press,06/04/2019,288,6.12(w) x 9.25(h) x (d)
Nausea,Jean-Paul Sartre,Paperback,$14.95,$14.95,9780811220309,New Directions Publishing Corporation,03/25/2013,186,5.20(w) x 8.00(h) x 0.60(d)
Navigating Grace: A Solo Voyage of Survival and Redemption,Jeff Jay,Paperback,$15.95,$15.95,9781616496166,Hazelden Publishing,09/01/2015,208,6.00(w) x 8.90(h) x 0.60(d)
Nectar in a Sieve,Kamala Markandaya,Paperback,$7.95,$7.95,9780451531728,Penguin Publishing Group,12/07/2010,224,4.10(w) x 6.70(h) x 0.50(d)
Nefertiti,Michelle Moran,Paperback,$17.00,$17.00,9780307381743,Crown/Archetype,05/27/2008,496,5.20(w) x 8.00(h) x 1.10(d)
Neil Patrick Harris: Choose Your Own Autobiography,Neil Patrick Harris,Paperback,$14.40,$16.00,9780385347013,Crown/Archetype,09/15/2015,304,5.20(w) x 7.90(h) x 1.00(d)
Neil Simon's Memoirs,Neil Simon,Paperback,$19.80,$22.00,9781501155031,Simon & Schuster,12/12/2017,696,6.00(w) x 9.00(h) x 1.90(d)
Nemesis,Philip Roth,Paperback,$16.64,$16.95,9780307475008,Knopf Doubleday Publishing Group,10/04/2011,304,5.12(w) x 7.97(h) x 0.61(d)
"Nemesis: The True Story of Aristotle Onassis, Jackie O, and the Love Triangle That Brought Down the Kennedys",Peter Evans,Paperback,$14.39,$15.99,9780060580544,HarperCollins Publishers,04/26/2005,368,6.00(w) x 9.00(h) x 0.94(d)
Nero's Killing Machine: The True Story of Rome's Remarkable 14th Legion,Stephen Dando-Collins,Paperback,$16.55,$16.95,9780470046388,Turner Publishing Company,09/01/2006,336,6.10(w) x 9.28(h) x 0.94(d)
Netherland,Joseph O'Neill,Paperback,$14.79,$15.95,9780307388773,Knopf Doubleday Publishing Group,05/07/2009,272,5.18(w) x 7.95(h) x 0.80(d)
"Never Caught: The Washingtons' Relentless Pursuit of Their Runaway Slave, Ona Judge",Erica Armstrong Dunbar,Paperback,$14.44,$16.99,9781501126413,Atria / 37 INK,01/09/2018,288,5.50(w) x 8.37(h) x 0.90(d)
Never Deny a Duke,Madeline Hunter,Paperback,$6.47,$7.99,9781420143942,Kensington,04/30/2019,304,4.12(w) x 6.75(h) x (d)
Never Die Easy: The Autobiography of Walter Payton,Walter Payton,Paperback,$14.46,$16.00,9780375758218,Random House Publishing Group,09/11/2001,288,5.10(w) x 8.00(h) x 0.70(d)
Never Grow Up,Jackie Chan,Hardcover,$22.10,$26.00,9781982107215,Gallery Books,12/04/2018,352,6.00(w) x 9.10(h) x 1.30(d)
Never Have Your Dog Stuffed: And Other Things I've Learned,Alan Alda,Paperback,$16.20,$18.00,9780812974409,Random House Publishing Group,09/12/2006,272,5.24(w) x 7.95(h) x 0.60(d)
